,identifier.Id,identifier.fips,identifier.apn,identifier.attomId,address.country,address.countrySubd,address.line1,address.line2,address.locality,address.matchCode,address.oneLine,address.postal1,address.postal2,address.postal3,location.accuracy,location.latitude,location.longitude,location.distance,location.geoid,location.geoIdV4.CO,location.geoIdV4.CS,location.geoIdV4.DB,location.geoIdV4.SB,location.geoIdV4.ZI,vintage.lastModified,vintage.pubDate,location.geoIdV4.N4,identifier.apnOrig,location.geoIdV4.PL
3896,26097179,34029,07  00759-0000-00035,26097179,US,NJ,1469 METEDECONK AVE,"BRICK, NJ 08724",BRICK,ExaStr,"1469 METEDECONK AVE, BRICK, NJ 08724",08724,4214,C037,Rooftop,40.086727,-74.148186,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3897,26097180,34029,07  00759-0000-00033,26097180,US,NJ,1471 METEDECONK AVE,"BRICK, NJ 08724",BRICK,ExaStr,"1471 METEDECONK AVE, BRICK, NJ 08724",08724,4214,C037,Rooftop,40.086896,-74.148218,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3898,26097181,34029,07  00759-0000-00026,26097181,US,NJ,1477 METEDECONK AVE,"BRICK, NJ 08724",BRICK,ExaStr,"1477 METEDECONK AVE, BRICK, NJ 08724",08724,4214,C037,Rooftop,40.087373,-74.148289,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3899,26097182,34029,07  00760-0000-00027,26097182,US,NJ,1465 FLINTOFT AVE,"BRICK, NJ 08724",BRICK,ExaStr,"1465 FLINTOFT AVE, BRICK, NJ 08724",08724,4208,C037,Rooftop,40.086419,-74.148995,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3900,26140827,34029,0701386000000010        C145,26140827,US,NJ,1122 SAWMILL RD # 145,"BRICK, NJ 08724",BRICK,ExaStr,"1122 SAWMILL RD # 145, BRICK, NJ 08724",08724,3317,C056,Rooftop,40.108026,-74.114375,0.0,"CO34029, CS3407420, DB3402220, RS0000416311, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,92b7e3a00ec3da5d1339fc2f573358a5",bbf1588b6024916eaa79f0b79f8d4121,2020-11-27,2020-11-27,13a27d1e870d4b35ac76fd6f8b54a80c,0701386000000010C145,
3901,26284752,34029,07  01447-  08-00004,26284752,US,NJ,114 STEPHAN RD,"BRICK, NJ 08724",BRICK,ExaStr,"114 STEPHAN RD, BRICK, NJ 08724",08724,7039,C031,Rooftop,40.095553,-74.150791,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3902,26284764,34029,07  01385-  01-00014,26284764,US,NJ,12 JAYWOOD MANOR DR,"BRICK, NJ 08724",BRICK,ExaStr,"12 JAYWOOD MANOR DR, BRICK, NJ 08724",08724,1126,C035,Rooftop,40.117205,-74.101716,0.0,"CO34029, CS3407420, DB3402220, SB0000147987, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"92b7e3a00ec3da5d1339fc2f573358a5,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3903,26340715,34029,07  01421-  08-00004-  14,26340715,US,NJ,739 MAIDENSTONE DR,"BRICK, NJ 08724",BRICK,ExaStr,"739 MAIDENSTONE DR, BRICK, NJ 08724",08724,1097,C056,Rooftop,40.113998,-74.121809,0.0,"CO34029, CS3407420, DB3402220, RS0004805263, SB0000147987, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"92b7e3a00ec3da5d1339fc2f573358a5,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-10-14,2022-10-14,50e822ae66cddbdc46a2736962b1da9a,,
3904,26380052,34029,07  01210-  03-00146,26380052,US,NJ,176 EVEREST DR S,"BRICK, NJ 08724",BRICK,ExaStr,"176 EVEREST DR S, BRICK, NJ 08724",08724,2052,C049,Rooftop,40.100194,-74.122906,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3905,26380053,34029,07  01086-  07-00009,26380053,US,NJ,537 AZALEA DR,"BRICK, NJ 08724",BRICK,ExaStr,"537 AZALEA DR, BRICK, NJ 08724",08724,2775,C030,Rooftop,40.084762,-74.098714,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"475ef681997e7335410adec0f217cb1f,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3906,26380054,34029,07  01274-0000-00002,26380054,US,NJ,461 HULSE AVE,"BRICK, NJ 08724",BRICK,ExaStr,"461 HULSE AVE, BRICK, NJ 08724",08724,2161,C046,Rooftop,40.092909,-74.106960,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3907,26380055,34029,07  01274-0000-00006,26380055,US,NJ,459 HULSE AVE,"BRICK, NJ 08724",BRICK,ExaStr,"459 HULSE AVE, BRICK, NJ 08724",08724,2161,C046,Rooftop,40.093141,-74.107001,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3908,26380056,34029,07  01275-0000-00083,26380056,US,NJ,460 HULSE AVE,"BRICK, NJ 08724",BRICK,ExaStr,"460 HULSE AVE, BRICK, NJ 08724",08724,2162,C046,Rooftop,40.092666,-74.106471,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,,,
3909,26398002,34029,07  00965-0000-00018,26398002,US,NJ,557 ROBINHOOD RD,"BRICK, NJ 08724",BRICK,ExaStr,"557 ROBINHOOD RD, BRICK, NJ 08724",08724,4748,C063,Rooftop,40.062863,-74.086327,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3910,26402897,34029,07  01405-  04-00001,26402897,US,NJ,2154 LANES MILL RD,"BRICK, NJ 08724",BRICK,ExaStr,"2154 LANES MILL RD, BRICK, NJ 08724",08724,1464,R002,Rooftop,40.108279,-74.121764,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3911,26402898,34029,07  01398-  23-00057,26402898,US,NJ,501 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"501 NEW JERSEY AVE, BRICK, NJ 08724",08724,1413,R001,Rooftop,40.105626,-74.119127,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3912,26402901,34029,07  01398-  23-00053,26402901,US,NJ,505 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"505 NEW JERSEY AVE, BRICK, NJ 08724",08724,1413,R001,Rooftop,40.105825,-74.119248,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3913,26402902,34029,07  01404-  03-00004,26402902,US,NJ,2164 LANES MILL RD,"BRICK, NJ 08724",BRICK,ExaStr,"2164 LANES MILL RD, BRICK, NJ 08724",08724,1240,R002,Rooftop,40.108570,-74.120783,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3914,26402904,34029,07  01398-  23-00049,26402904,US,NJ,509 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"509 NEW JERSEY AVE, BRICK, NJ 08724",08724,1413,R001,Rooftop,40.106023,-74.119372,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3915,26402905,34029,07  01397-  22-00087,26402905,US,NJ,516 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"516 NEW JERSEY AVE, BRICK, NJ 08724",08724,1414,R001,Rooftop,40.106148,-74.120048,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3916,26402906,34029,07  01405-  04-00013,26402906,US,NJ,557 PENNSYLVANIA AVE,"BRICK, NJ 08724",BRICK,ExaStr,"557 PENNSYLVANIA AVE, BRICK, NJ 08724",08724,1248,R001,Rooftop,40.108582,-74.121952,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2023-05-16,2023-05-16,9efd052de2574adee8539ca648939692,,
3917,26449716,34029,0701386000000010        C241,26449716,US,NJ,203 SAWMILL RD # 241,"BRICK, NJ 08724",BRICK,ExaStr,"203 SAWMILL RD # 241, BRICK, NJ 08724",08724,1388,C038,Rooftop,40.108055,-74.109566,0.0,"CO34029, CS3407420, DB3402220, RS0000416311, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,2020-11-27,2020-11-27,13a27d1e870d4b35ac76fd6f8b54a80c,0701386000000010C241,
3918,26479811,34029,07  01427-0000-00006-0000-C6101,26479811,US,NJ,9 KATHY CT,"BRICK, NJ 08724",BRICK,ExaStr,"9 KATHY CT, BRICK, NJ 08724",08724,1443,C080,Rooftop,40.103985,-74.135988,0.0,"CO34029, CS3407420, DB3402220, RS0000273997, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,579ce619be286c6622515f5e272d1930,,
3919,26479812,34029,07  01429-  03-00002-0000-C0087,26479812,US,NJ,87 VALERIE CT,"BRICK, NJ 08724",BRICK,ExaStr,"87 VALERIE CT, BRICK, NJ 08724",08724,7191,C031,Rooftop,40.102112,-74.144924,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"aa39c0905ea65584fc4c1d0bfa43c9c3,77f11cd01f2162689f97758fc8213ad1",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
3920,26479813,34029,07  01429-  02-00002-0000-C1354,26479813,US,NJ,1354 ISABELLA CT,"BRICK, NJ 08724",BRICK,ExaStr,"1354 ISABELLA CT, BRICK, NJ 08724",08724,7118,C031,Rooftop,40.101331,-74.143724,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,2022-12-14,2022-12-14,,,
